,title,title_label,description,description_label
228,과방위 오늘부터 이틀간 박장범 사장 후보자 인사청문회,1,박 후보자는 앵커 시절인 지난 월 윤석열 대통령과의 신년 대담에서 김건희 여사 명품백 수수 의혹 관련 이른바 파우치 외국 회사 조그마한 백 이라는 표현을 써서 의혹 축소 논란을 빚은 바 있다 이를 두고 ,1
229,박성민 이재명 심 판결 이후 주목할 두 가지 변수는 ,0, 김건희 여사 때문에 대통령이 공격받는 것도 있겠지만 저는 대통령 때문에 김건희 여사가 지나치게 공격 당한다는 말이 더 사실에 부합한다고 봅니다 박 대표는 윤 대통령에게 가장 뼈아픈 것은 년 개월이나 ,1
230,유연한 원칙주의자 진성준 성실한 실용주의자 김상훈 ,0, 입법 총괄 정책위의장 여야는 이재명 더불어민주당 대표의 사법 리스크 와 김건희 리스크 와 김건희 여사 특별검사법 등을 놓고 극한 대립을 지속하는 와중에도 민생법안은 가급적 합의해 ,1
231,박장범 사장 후보 오늘부터 이틀간 인사청문회,1,앞서 야당은 박 후보자가 지난 월 윤석열 대통령과의 대담에서 김건희 여사 명품 가방 수수 의혹에 대해 조그마한 가방 이라고 표현한 바 있다 며 엄격한 검증이 필요하다 고 주장했습니다 이재동 기자 ,1
232,박수현 민주 대안 세력 없어 유일한 대안 이재명 뿐 ,0, 김건희 여사 특검 반드시 관찰하고 해야 된다라고 하는 그런 것이기 때문에 이재명은 이재명이고 그다음에 저희가 광장에서는 윤건희라고 하지 않습니까 윤석열 대통령 김건희 여사 공동정권이라고 하는데 이 문제 지금 ,1
233,이재명 민주당 아버지 이어 신의 종 됐다 배우자실장 고귀한 싸 ,1,한편 민주당은 이 대표가 공직선거법 위반 심에서 징역 년 집행유예 년을 선고받은 다음날인 일 비가 내린 가운데 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 을 주최했다 이 대표는 광화문 ,1
234,덕성여대 년 도봉구 일자리 박람회 참여,0,덕성여대 총장 김건희 대학일자리본부는 지난달 일 도봉구청 광장에서 진행된 년 도봉구 일자리 박람회에서 찾아가는 이동상담 프로그램을 운영했다 사진 덕성여대 제공 이번 프로그램은 지역 청년들에게 ,1
235, 리얼미터 윤석열 지지율 정당지지 민주 로 올라 국힘 앞서,0,윤 대통령과 김건희 여사 공천개입 의혹 핵심인물인 명태균씨와 관련된 의혹들이 계속 나오는 가운데 지난 일 있었던 이재명 더불어민주당 대표의 공직선거법 위반 사건 심 유죄판결은 윤 대통령 지지율에 ,1
236, 뉴스파이팅 박수현 민주 대안 세력 없어 유일한 대안 이재명 뿐 ,0, 김건희 여사 특검 반드시 관찰하고 해야 된다라고 하는 그런 것이기 때문에 이재명은 이재명이고 그다음에 저희가 광장에서는 윤건희라고 하지 않습니까 윤석열 대통령 김건희 여사 공동정권이라고 하는데 이 문제 지금 ,1
237,이재명 중형 선고 에 여야 입씨름 계속,1,이어 윤석열 김건희 국정농단으로 인한 정권의 위기상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 탄압을 통해 모면해보려는 치졸한 공작에 야합한 정치판결인 것 이라고 덧붙였다 한동훈 판사 겁박에 ,1
238,민주 리더십 더 견고 물밑에선 비명계 김 에 시선,0,이재명 대표는 일 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 지지자들을 향해 이재명은 결코 죽지 않는다 고 말했습니다 전날 공직선거법 위반 혐의로 징역형 ,1
239,검찰 김건희 대화 포함 복원한 명태균 휴대전화 사진 만장 확보,1, 는 일 이같은 내용을 보도하며 검찰이 확보한 자료에 명 씨와 김건희 전 코바나컨텐츠 대표 나눈 대 총선 공천을 앞두고 명 씨가 김건희 영부인과 지속적인 소통을 한 정황들이 해당 휴대전화에 담겨 있을 ,1
240, 년 월 일 정치 주요 일정 한덕수 국무총리 월드푸드테크포럼 ,1,원내대표 김건희 특검법 관철 더불어민주당 국회의원 차 비상행동 선포식 국회 본관 계단 앞 천막 조국혁신당 조국 당대표 황운하 원내대표 최고위원회의 국회 본관 호 조국 당대표 ,1
241,동덕여대 시위에 이준석 비문명 지적하자 장혜영 홍매화보다 ,0,특히 야권에서는 이 의원이 김건희 여사의 공천개입 폭로를 조건으로 김영선 전 국민의힘 의원의 공천을 또 장 전 의원은 자당 유력 정치인 이준석 의원이 국민의힘 대표 시절 명태균 씨 김건희 여사 윤석열 ,1
242,한동훈 이재명 심 반발에 판사 겁박 강력 대응 ,0,이어 윤석열 김건희 국정농단으로 인한 정권의 위기상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 탄압을 통해 모면해보려는 치졸한 공작에 야합한 정치판결인 것 이라고 덧붙였다 ,1
243,이재명 대권 비상에 비명계 김 에 시선 속속 공개 행보,0,최근에는 윤 대통령의 퇴진을 공개적으로 거론했으며 지난 일에는 서울 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에 참석했다 김 전 총리는 최근 강연 등을 통해 당내 ,1
244,검찰 윤석열 목소리 외면하나 파고드나,0,이로써 김건희 명태균 게이트 는 또 다른 국면으로 접어들게 됐다 김건희 명태균 박근혜 최순실 김건희 명태균 게이트 는 여러 면에서 년 박근혜 최순실 게이트 를 떠올리게 한다 박근혜 ,1
245,국힘 이재명 대야 공세 지지율 끌어올린다,0,국민의힘은 이 대표가 위증교사 사건 심에서도 중형을 선고받을 경우 민주당의 혼란이 커질 것으로 보고 당의 전열을 정비하는 한편 지지율 반등도 모색하고 있다 김건희 여사 특검법 반대를 당론으로 정한 ,1
246,이재명 유죄 판결 파장 국민일보 논설위원 트럼프 닮은 이재명 ,0,박찬대 민주당 원내대표는 지난 일 서울 광화문에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 경향신문 이재명은 이재명 김건희 는 김건희 다 반면 경향신문과 한겨레는 정부 여당이 이번 판결만으로 ,1
247,한동훈 이재명 사법리스크 총공세 민생 경제 정책으로 반전 노린다,0,엄경영 시대정신연구소 소장은 경제 민생도 물론 중요하지만 김건희 여사 특별검사법 한 대표가 약속한 채상병 특별검사법 과 관련해서도 반드시 대안을 제시해야 한다 고 했다 한 대표와 그 가족 이름으로 윤 ,1
248,정치의 사법화 논란 윤석열 부부 공천 개입 의혹도 이재명만큼 털 ,0, 김건희 의 질문 저 감옥 가나요 분 이재명 선거법 위반 사건 심 유죄 죽지 않는다 객관적 사실이 아니라 주관적 상태에 대한 평가 이재명은 이재명 김건희 는 김건희 사법의 정치화와 정치의 사법화 ,1
249,이재명 체제 흔들림 없다지만 위증교사 징역형 땐 심리적 균열 ,1,이재명 더불어민주당 대표가 일 오후 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 그러면서 국회에서 김건희 특검과 상설 특검을 통해 윤 정부를 심판할 수 있도록 노력하는 한편 국민이 목소리를 ,1
250, 성명 민심 두렵지 않나 대통령 거부권 행사 말라 ,0, 김건희 특검법 통과 뒤 의총장 향하는 한동훈 대표 사진 연합뉴스 참여연대가 김건희 특검을 통해 제기된 의혹들이 명백히 규명돼야 한다 며 대통령은 특검에 대해 거부권을 더 이상 행사하지 말라 고 촉구했다 국회는 ,1
251, 아침을 열며 사필귀정 만시지탄 ,0, 김건희 여사 문제를 포함한 연이은 각종 악재로 말미암아 표면화되었던 윤 대통령과 한동훈 대표와의 갈등 국면과 당내 계파 간 대립 구도 역시 이번 기회를 계기로 갈등을 봉합해 나갈 수 있지 않을까 하는 기대를 하게 ,1
252,이재명의 위기 세상읽기 ,0,이에 더하여 김건희 여사에 대한 검찰 조사와의 형평성이 부각되면서 그에 대한 수사는 이미 정치적인 성격으로 해석되고 있다 그럼에도 지난 금요일과 같이 앞으로의 재판들은 그의 길이 험난함을 암시한다 그의 정치적 ,1
253, 오늘의 주요 일정 티메프 사태 구영배 등 영장실질심사,0,원내대표 김건희 특검법 관철 더불어민주당 국회의원 차 비상행동 선포식 국회 본관 계단 앞 천막 조국혁신당 조국 당대표 황운하 원내대표 최고위원회의 국회 본관 호 조국 당대표 ,1
254, 단독 박장범 년 전 최순실 딸 우병우 보도 막았다,0,한편 이훈기 의원은 박장범 후보자는 과거에는 박근혜 최순실 에게 충성하더니 이번 정권에서는 윤석열 김건희 로 환승 충성하고 있다 현 시국에 한국방송 사장이 될 경우 더 심각한 보도농단 이 일어날 ,1
255,모처럼만의 호재 국민의힘 정국 반전 가능할까,1,국민의힘은 지난 총선 때부터 김건희 여사 리스크 명태균 게이트 등 용산발 이슈가 꼬리에 꼬리를 물며 터지면서 김건희 특검 등 야권의 대여 공세에 수세적 태도를 취하는데 급급했다 특히 최근에는 윤 ,1
256, 중국 트럼프 윤석열 충돌 가능성 높이 보는 것 같아 윤 대통령 낮은 ,1,건진이 김건희 여사를 둘러싸고 권력 투쟁 했는데 천공이 승리했다고 하더라고요 여러 중국 전문가가 천공과 심층 인터뷰를 했는데 여사님의 시대를 연다 여사님 외교를 해야 된다 또 대통령보다도 여사님이 더 ,1
257,예산 없는 예산 국회 김건희 이재명 만 외치다 시한 넘기나,0, 첨예한 정치 공방은 예산 심사까지 이어져 여야는 각각 이재명 대표 김건희 여사 공세에 열중하고 야당은 대통령 민생토론회에서 언급된 사업과 마음건강지원사업 등 이른바 김건희 여사 관심 사업들에 대한 ,1
258, 이충재의 인사이트 윤 대통령 부부에게도 똑같은 법의 잣대 를,0, 지난 월 필리핀을 국빈 방문 중인 윤석열 대통령과 김건희 여사 자료사진 연합뉴스 이재명 나란히 공천 개입 의혹을 받고 있는 윤 대통령과 김건희 여사에 대해 검찰이 제대로 수사해 법의 심판대에 올릴 수 ,1
259,미리 보는 오늘,1,야당은 박 후보자가 김건희 여사가 받은 명품가방을 파우치라고 표현하는 등 편향적 인사라며 송곳 검증을 예고했고요 여당은 전례 없는 이틀 청문회는 부당하다며 맞서고 있습니다 앵커 우리 야구대표팀이 ,1
260, 명태균 폭탄 터질까 포토 ,1,명씨에 대한 수사는 본격화됐지만 명태균 게이트의 핵심인 윤석열 대통령과 김건희 여사에 대한 검찰 수사는 아직 한 걸음도 나아가지 않았다 명태균씨는 주진우 편집위원에게 수차례 김건희 여사의 육성뿐 아니라 ,1
261,윤석열 대통령 임기 다 채울 수 있을까,1,부정 평가 이유 위는 김건희 여사 문제 다 월 초 김건희 여사와 윤석열 대통령이 경남 창원의 정치 컨설턴트 명태균씨를 통해 김영선 전 국민의힘 의원 공천에 개입했다는 의혹이 불거졌다 대통령실은 년 ,1
262, 잡채기 칼럼 적장을 잡아라 이재명 원아웃 ,0, 윤석열 대통령과 김건희 여사와 관련해서 터져 나오는 국정농단과 선거 개입 의혹을 이 대표 한 사람을 제물로 틀어막겠다는 것 이라고도 했다 국민의힘은 이 대표의 원아웃 으로 나타난 판세를 확실하게 굳히려 하고 ,1
263,이준석 뒤늦은 공천개입 주장에 국민의힘서는 공정했다더니 ,1,그는 대통령 당선인이 내게 역정을 내면서 얘기하는 건 이례적이었다 며 추가적으로 들어보니 특정 인사가 김건희 여사와 가깝다는 이유로 포항 바닥에서 본인이 공천을 받을 거라고 하고 다닌다는 정보가 들어왔다 고 ,1
264, 이재명 대 한동훈 흔드는 경쟁자들 타격감 있나,1,한 대표가 윤 대통령과 김건희 여사에게 여러 번 각을 세울 수 있었던 것도 측근의 조언이 아니라 자신의 최병천 소장은 종합부동산세 이슈라면 모를까 금투세 폐지 이슈는 김건희 특검 이슈에 밀리게 될 것 이라고 ,1
265, 단독 창원지검 일 윤 부부 고발인 조사 여론조작 공천개입 수사 ,0,김 대표는 그러면서 이준석 의원이 김건희 여사 지시를 이행한 것으로 보이는데 그렇게 되면 김 여사까지 수사선상에 오를 수도 있는 것 아니겠느냐 라고 내다봤습니다 창원지검은 앞서 지난 일 증거 인멸 등을 ,1
266,국힘 요즘만 같아라 이재명 판결 로 갈등봉합하고 대야 총공세,0, 김건희 여사 문제와 윤석열 대통령의 공천 개입 논란 등으로 수세에 몰렸던 국민의힘이 이재명 더불어민주당 대표의 공직선거법 위반 유죄 판결을 계기로 국면 전환을 서두르고 있다 야권의 김건희 특검법 드라이브에 ,1
