,title,description,title_label,description_label
256,박찬대 이재명 심 판결에 사법 살인 법적 안정성 훼손 ,박 원내대표는 이번 엉터리 판결 이후 김건희 여사와 윤석열 대통령도 처벌받아야 한다는 여론이 확산하고 있다 면서 제 야당 대표와 배우자가 년이 넘게 수사받고 재판받는데 왜 김건희 여사에 대한 수사는 제대로 ,0,1
257, 이재명 심 후폭풍 야당 정치판결 여당 일 법정구속 ,다만 반사이익 은 크지 않을 거라며 김건희 여사 문제 등으로 불거진 당내 쇄신 과정은 이어가야 한다는 목소리도 적잖습니다 당 지도부 핵심관계자는 대통령실에 대 개혁을 요구할 때도 여야의정 성사 노력을 ,0,1
258, 자유무역 기후위기 보호무역 기후허구 서 격돌하는 트 ,윤 대통령은 이번 순방에 김건희 여사와 동행하지 않았다 정의로운 세계와 지속가능한 지구 구축 을 주제로 열리는 제 차 리우 정상회의는 자유무역과 기후위기라는 반 트럼프 가치가 주요 의제로 다뤄질 ,0,0
259, 시선집중 명태균 측 질문비율 이준석 함성득은 거간꾼 ,거기서도 어느 순간부터 명 씨의 김건희 여사에 대한 정보가 정확하지 않았다 그래서 김종인 위원장의 사모님인 김미경 씨도 나한테 김건희 여사에 대한 정보가 좋지가 않더라 질이 안 좋다라고 이야기할 정도라고 ,1,0
260, 더 큰 것 온다 이재명 일 위증교사 심 초긴장 ,당 지도부는 김건희 특검법 통과로 맞대응하겠단 전략이다 이 대표는 이날 최고위원회의에서 이번 김 여사 특검은 반드시 통과돼야 한다 윤 대통령의 거부권 행사가 예상되지만 국민의 압도적 다수가 특검을 원하고 ,1,1
261,한동훈 재판 모니터링 이재명 권한남용 범죄 은폐 ,이 대표의 발언은 검찰이 김건희 여사의 각종 의혹을 수사하는 데 소극적이라는 점을 언급한 것으로 해석된다 이 대표는 이어 국민이 이 나라의 법 질서 회복을 바란다 며 특검 도입을 강조했다 이 대표는 또 ,0,0
262,이재명 여당에 김건희 특검법 수용 압박 압도적 다수의 뜻 ,이재명 더불어민주당 대표가 일 여당인 국민의힘을 향해 김건희 여사 특별검사법안 특검법 수용을 재차 촉구했다 이 대표는 이날 오전 서울 여의도 국회 본관에서 열린 당 최고위원회의에서 압도적 다수가 특검법 ,1,1
263,이재명 국민들이 법질서 회복 바라 특검에 최선 ,예상된다 며 그러나 이 나라는 대통령 혼자의 것이 아니다 라고 말했다 일 국회 본회의를 통과한 세 번째 김건희 여사 특검법은 윤석열 대통령이 기한 내 재의요구권을 행사하면 일 재표결이 이뤄질 것으로 보인다 ,1,1
264,박찬대 이재명 판결 뒤 대통령 부부도 처벌 여론 확산 ,박 원내대표는 최고위원회의에서 제 야당 대표와 배우자가 년 넘게 수사와 재판을 받는데 김건희 여사 수사는 제대로 이뤄지지 않고 기소조차 되지 않아 국민이 분노하고 있다며 이같이 말했습니다 이어 공천개입을 ,0,1
265,이재명 검찰이 국가 질서 어지럽히고 있어 ,이어 검찰이 제대로 하지 못하면 특별검사를 임명해 훼손되는 법 절차 질서를 지켜내야 하는 것은 너무 당연하다 며 김건희 특검법 은 반드시 통과되어야 한다 고 강조했다 그러면서 대통령 거부권 재의요구권 행사가 ,1,0
266,이재명 정치 궁극적 주체는 국민 법질서 회복 바란다 , 김건희 여사에 대한 특별검사법 통과를 촉구하는 맥락에서 나온 발언으로 본인 재판과 관련된 직접적 언급은 없었다 이 대표는 일 국회에서 열린 최고위원회의에서 정치의 궁극적 주체는 국민 이라며 민주공화국의 ,1,1
267, 리얼미터 지지율 하락세 멈춰 민생행보 해외순방에 상승 ,여야의정 협의체 출범 및 김건희 여사 순방 제외 지지율 상승 영향 여론조사 전문기관 리얼미터가 에너지경제 의뢰로 지난 일부터 일까지 전국 세 이상 유권자 명에게 윤 대통령의 ,0,0
268,박찬대 이재명 중형 에 그런데 김건희 는 윤석열은 , 그런데 김건희 는 그런데 윤석열은 박찬대 더불어민주당 원내대표가 제 야당 대표와 배우자는 년 넘도록 수사와 재판을 받고 있는데 김건희 여사는 기소조차 되지 않은 데 국민들이 분노하고 있다 고 말했다 박 ,0,1
269,최민희 비명계 움직이면 내가 당원과 함께 죽일 것 검찰 독재 정권 ,최 의원은 월 일 오후 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 집회에서 오마이 유튜브 인터뷰에서 민주당에 숨죽이던 비명계가 움직이기 시작했다 라고 주장했습니다 ,0,0
270,민주 방어 총력전 대통령 부부 겨냥하며 전열 정비,예상되는 김건희 여사 특검법 의 재표결을 앞둔 상황에서 분열이야말로 당의 더 큰 위기라는 인식이 읽힌다 특히 시민단체와 함께 집회를 개최해 김 여사의 각종 의혹을 규명할 김건희 여사 특검법 의 수용을 ,0,1
271,이재명 검찰 불공정한 권한 행사로 국가 질서 어지럽혀 ,이 대표는 이번 김건희 특검 은 반드시 통과돼야 한다 며 대통령의 거부권 행사가 예상되지만 이 나라는 혼자의 것이 아니고 국민의 압도적 다수가 특검을 바라고 있기 때문에 특검이 실현될 수 있도록 최선을 다하겠다 ,1,1
272,국민의힘 민생 미래 약자보호 중심 예산 조정 대한민국 발판 마련 ,구 의원은 야당에서 정치적 예산으로 호도하는 예산이 무엇인가 묻는 취재진 질문에 전 정부에서부터 청년의 극단적 선택을 줄이고자 편성한 예산을 김건희 예산 이라고 해 삭감하겠다고 하는 것으로 안다 며 용산 ,1,0
273,김민석 한동훈 게시판 수사에 쫄아 김건희 살리기 결국 팽 당할 것 ,김민석 더불어민주당 최고위원은 일 게시판 수사에 쫄아 김건희 여사 살리기에 나선 한동훈 국민의힘 김 최고위원은 김건희 를 살리자고 불장난을 마다 않는 범죄 집단으로 온 나라를 불안 지역으로 만들 건가 라며 ,0,1
274,공천 개입 폭로자로 돌아선 이준석 아침 매일경제 ,김기흥 전 대통령실 부대변인 김진욱 전 민주당 대변인 김광삼 변호사 김수민 시사평론가 아침앤매일경제 김은미앵커 이준석 공천개입 명태균게이트 김민석 장예찬 추가폭로가능성 명태균 김건희 ,0,1
275,박찬대 이재명 심 판결 역사에 오점 명백한 사법 살인 , 상식적이지 않은 판결 안정성 신뢰성 훼손 김건희 윤석열은 기소조차 안 돼 국민 분노 죄지었으면 박 원내대표는 윤석열 대통령과 김건희 여사를 겨냥한 발언도 이어갔다 박 원내대표는 제 야당의 대표와 ,0,0
276,국민의힘 민생 예산 증액 이재명 방탄용 삭감 되돌릴 것 ,김 의장은 이른바 김건희 여사 예산 이라며 민주당이 대폭 삭감한 예산에 대해서도 민주당도 당론으로 추진한 개식용 종식과 관련된 육견업계 지원금을 정치적 예산으로 호도했다 며 프레임 덧씌우기로 국민을 ,0,0
277,이재명 국민 법 질서 회복 바라고 있어 김건희 특검 반드시 통과 ,아울러 이 대표는 이번 김건희 특검은 반드시 통과돼야 한다 며 대통령의 거부권 행사가 예상되지만 국민의 압도적 다수가 특검을 바라고 있기에 주권자 뜻에 따라 특검이 반드시 실현되도록 최선을 다하겠다 고 ,1,1
278,이재명 검찰 권한 남용 범죄 은폐로 나라 어지럽혀 ,이 대표의 발언은 검찰이 김건희 여사의 각종 의혹을 수사하는 데 소극적이라는 점을 언급하며 김건희 여사 특검법 의 필요성을 강조한 것으로 풀이됩니다 이 대표는 국민이 이 나라의 법 질서 회복을 바란다 며 특검은 ,0,1
279,이재명 검 권한남용 범죄 은폐로 나라 어지럽혀 특검 통과돼야 ,법 절차와 법 질서를 지키는 것이 당연하다 며 이같이 밝혔습니다 이 대표의 발언은 검찰이 김건희 여사의 각종 의혹을 수사하는 데 소극적이라는 점을 언급하며 김건희 여사 특검법 의 필요성을 강조한 것으로 풀이됩니다 ,0,0
280,김민석 이재명 선고에 감정 실린 판결 모두의 상상 뛰어넘어 ,민주당은 선고 다음 날인 일 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회를 이 대표는 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 균 등으로 바뀐 것 아닌가 하는 생각이 든다 ,1,1
281,이재명 김건희 여사 특검법 거부권 행사 예상되지만 나라는 대통령 ,이 대표의 발언은 검찰이 김건희 여사의 각종 의혹을 수사하는 데 소극적이라는 점을 언급하며 김건희 여사 특검법 의 필요성을 강조한 것으로 풀이된다 이 대표는 국민이 이 나라의 법 질서 회복을 바란다 며 특검은 ,1,0
282,검찰 명태균 의혹 에 이준석 집중 김소연 과 비율은 대 정도 , 사진 연합뉴스 검찰이 정치 브로커 명태균씨를 둘러싼 각종 의혹의 핵심으로 윤석열 대통령과 김건희 아울러 김 변호사는 명씨가 함 교수 김건희 여사 조은희 전 서초구청장 현 국민의힘 의원 과 년 월 중순 ,1,1
283,최민희 급기야 정치적 공개 살인예고 비명계 움직이면 죽이겠다 , 일 정치권에 따르면 최민희 민주당 의원은 지난 일 서울 도심에서 열린 이재명 방탄 논란이 있는 김건희 윤석열 국정농단 규탄 관련 집회 현장에서 가진 유튜브와의 인터뷰에서 일부 언론의 흔들기에 부화뇌동해 ,0,0
284,위기의 이재명 특검 총공세 범죄 은폐로 나라 어지럽혀 ,이 대표의 발언은 검찰이 이 대표 자신을 향한 수사에는 적극적으로 나서면서 김건희 여사의 각종 의혹을 수사하는 데 소극적이다는 뜻으로 풀이된다 이 대표는 그러면서 특검이 반드시 통과돼야 한다 고 말했다 ,0,1
285,이재명 본인 재판 언급 없이 김건희 특검법 반드시 통과돼야 ,김경민 한병찬 기자 이재명 더불어민주당 대표는 일 이번 김건희 특검은 반드시 통과돼야 한다 고 또 김건희 특검법에 대해 대통령의 거부권 행사가 예상된다 며 이 나라는 대통령 혼자의 것이 아니다 국민의 ,1,1
286,박찬대 이재명 심 최악의 판결 명백한 사법살인 ,박 원내대표는 제 야당 대표와 배우자가 년 넘게 수사와 재판을 받고 있는데 왜 김건희 여사에 대한 수사는 제대로 이뤄지지 않고 심지어 기소조차 되지 않았는가 라고 반문했다 그는 식사비 만 원 때문에 ,0,0
287,이재명 국가 질서 어지럽혀 이번 특검 반드시 통과돼야 ,이상섭 기자 헤럴드경제 박상현 김해솔 기자 이재명 더불어민주당 대표는 일 김건희 여사 특검법과 관련 이 대표는 선고 다음 날인 지난 일 서울 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 ,1,1
288,조국 이재명 재판 나쁘게 나온다고 국정농단 사라지지 않아 ,조국 조국혁신당 대표가 이재명 더불어민주당 대표 재판이 나쁘게 나온다고 해서 윤석열 김건희 국정농단이 사라지지 않는다 고 밝혔다 조 대표는 일 자신의 소셜미디어 에 이재명 대표의 허위사실 공표죄 심 ,0,1
289, 이 사람 죽여야겠다 아니면 불가능한 판결 법원 겨냥한 민주당 ,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회에서 발언하고 있다 뉴시스 법원의 이재명 더불어민주당 대표 유죄 판결에 재판부의 감정 이나 편견 등이 영향을 준 것 아니냐는 ,0,1
290,민주 이재명 심 선고 에 더 강한 민주 서울법대 나온 판사 맞나 ,있다 며 김건희 특검 수용을 촉구했다 박찬대 원내대표는 이재명 대표에 대한 심 재판 판결은 명백한 전현희 최고위원은 자력으로 정권 창출이 불가한 윤건희 윤석열 김건희 정권 이 최대 걸림돌인 이재명 ,0,0
291,이재명 검찰 권한남용 범죄 은폐로 나라 어지럽혀 특검 통과돼야 ,이 대표의 발언은 검찰이 김건희 여사의 각종 의혹을 수사하는 데 소극적이라는 점을 언급하며 김건희 여사 특검법 의 필요성을 강조한 것으로 풀이됩니다 이 대표는 국민이 이 나라의 법 질서 회복을 바란다 며 ,0,1
292,최민희 비명계 향해 분열 세력 움직이면 죽는다 ,최 의원은 지난 일 서울 광화문에서 진행된 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 집회 현장에서 오마이 유튜브 등 유튜버들과 만나 민주당에 숨죽이던 비명계가 움직이기 시작했다 고 한다 고 ,0,0
